Source.Port,Destination.IP,Destination.Port,Protocol,Timestamp,Flow.Duration,Total.Fwd.Packets,Total.Backward.Packets,Total.Length.of.Fwd.Packets,Total.Length.of.Bwd.Packets,Fwd.Packet.Length.Max,Fwd.Packet.Length.Min,Fwd.Packet.Length.Mean,Fwd.Packet.Length.Std,Bwd.Packet.Length.Max,Bwd.Packet.Length.Min,Bwd.Packet.Length.Mean,Bwd.Packet.Length.Std,Flow.Bytes.s,Flow.Packets.s,Flow.IAT.Mean,Flow.IAT.Std,Flow.IAT.Max,Flow.IAT.Min,Fwd.IAT.Total,Fwd.IAT.Mean,Fwd.IAT.Std,Fwd.IAT.Max,Fwd.IAT.Min,Bwd.IAT.Total,Bwd.IAT.Mean,Bwd.IAT.Std,Bwd.IAT.Max,Bwd.IAT.Min,Fwd.PSH.Flags
3128,172.19.1.68,50095,6,26/04/201711:13:36,553112,163,0,239058,0.0,4096,0,1466.61349693252,723.243648008477,0,0,0.0,0.0,432205.412285396,294.696191729704,3414.27160493828,26321.5574156036,311370.0,0,553112.0,3414.27160493828,26321.5574156036,311370.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53434,52.222.220.28,443,6,27/04/201707:55:54,120676,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,16.5733037224,120676.0,0.0,120676.0,120676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3128,192.168.130.22,53340,6,26/04/201711:14:44,286,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,41958.041958042,6993.00699300699,286.0,0.0,286.0,286,286.0,286.0,0.0,286.0,286.0,0.0,0.0,0.0,0.0,0.0,0
50360,10.200.7.7,3128,6,27/04/201704:12:18,116441705,160,258,92585,13445.0,2890,6,578.65625,858.2870101456,359,0,52.1124031008,85.1084394191,910.5843992923,3.5897791088,279236.70263789,2444004.9114257,45000496.0,0,116441508.0,732336.528301887,3924199.69036137,45000666.0,0.0,116441315.0,453079.046692607,3102868.04504822,45001221.0,0.0,1
3128,172.19.1.36,50225,6,27/04/201710:37:10,2336,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,856.1643835616,2336.0,0.0,2336.0,2336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3128,172.19.1.41,52533,6,27/04/201707:37:22,88,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,22727.2727272727,88.0,0.0,88.0,88,88.0,88.0,0.0,88.0,88.0,0.0,0.0,0.0,0.0,0.0,0
53617,179.1.4.245,443,6,09/05/201710:14:27,4024192,10,10,912,511.0,517,0,91.2,180.5508854097,209,0,51.1,77.9322355212,353.6113585038,4.969941792,211799.578947368,828913.490475823,3629686.0,0,4024192.0,447132.444444444,1195564.24140781,3629686.0,430.0,394204.0,43800.4444444444,60334.8874327928,177676.0,25.0,0
61938,10.200.7.9,3128,6,27/04/201707:49:40,1407855,11,15,725,4891.0,186,0,65.9090909091,64.0288287343,1440,0,326.0666666667,577.9113212579,3989.0471674995,18.4678109606,56314.2,104547.822600872,511974.0,1,1407855.0,140785.5,148841.216113944,511974.0,145.0,1366195.0,97585.3571428572,151857.189177913,603004.0,162.0,0
443,10.200.7.218,36615,6,26/04/201711:11:57,81532879,7,9,1647,6340.0,549,0,235.285714285714,293.452843619842,1941,0,704.444444444444,838.982882887236,97.9604804584418,0.196239850674229,5435525.26666667,12110928.2490788,41179780.0,0,81532879.0,13588813.1666667,16745300.7155865,41179780.0,0.0,81366309.0,10170788.625,15504682.3514938,41346551.0,0.0,1
1154,10.200.7.5,3128,6,27/04/201704:57:59,232780,10,46,630,38722.0,223,0,63.0,95.2167118852,6613,0,841.7826086957,1743.4717206137,169052.324082825,240.5704957471,4232.3636363636,14721.3781313959,77178.0,0,232780.0,25864.4444444444,42821.47145741,125743.0,91.0,155502.0,3455.6,11878.9498166065,49805.0,0.0,0
53268,10.200.7.8,3128,6,15/05/201704:38:38,5040381,18,49,4382,23263.0,1460,0,243.4444444444,390.2755018192,3902,0,474.7551020408,978.3133344906,5484.7044300818,13.2926459329,76369.4090909091,537387.540235707,4359259.0,0,5040381.0,296493.0,1052062.67146758,4359259.0,0.0,629977.0,13124.5208333333,54989.8375218586,349633.0,0.0,0
46264,54.152.129.183,80,6,11/05/201710:40:22,266654,6,3,658,185.0,657,0,109.6666666667,268.1377755309,185,0,61.6666666667,106.8097998001,3161.4001665079,33.7516032012,33331.75,72750.3146929865,205718.0,14,266654.0,53330.8,89268.6615235156,206107.0,14.0,206089.0,103044.5,145202.256196314,205718.0,371.0,0
51473,10.200.7.7,3128,6,28/04/201710:18:45,120,1,2,6,12.0,6,6,6.0,0.0,6,6,6.0,0.0,150000.0,25000.0,60.0,84.8528137424,120.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47169,23.9.61.213,443,6,11/05/201703:33:58,193,1,2,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,15544.0414507772,96.5,82.7314933988,155.0,38,0.0,0.0,0.0,0.0,0.0,38.0,38.0,0.0,38.0,38.0,0
56289,216.58.222.206,443,6,09/05/201710:14:16,61725114,19,20,1858,1789.0,607,0,97.7894736842,170.9585976348,527,0,89.45,148.7755197039,59.0845405324,0.631833584,1624345.10526316,9445239.90438726,58304104.0,28,61725114.0,3429173.0,13697547.1564955,58304187.0,159.0,61686033.0,3246633.31578947,13335123.4792854,58304148.0,433.0,0
46551,107.178.247.57,443,6,27/04/201711:26:14,197098,10,8,1480,4122.0,1109,0,148.0,346.759923354,1418,0,515.25,660.4389773909,28422.4091568661,91.3251276015,11594.0,17689.9805610408,51389.0,0,197098.0,21899.7777777778,45261.5926221608,141420.0,1.0,145077.0,20725.2857142857,24042.4862047327,56999.0,77.0,0
3128,192.168.131.2,49355,6,27/04/201704:19:09,115020831,13,6,1144,36.0,436,59,88.0,104.5609869885,6,6,6.0,0.0,10.2590112568,0.1651874694,6390046.16666667,12024539.9127799,29418804.0,0,114815917.0,9567993.08333333,18567297.1173465,57672447.0,0.0,114809345.0,22961869.0,12164267.925424,29418804.0,1245235.0,1
443,10.200.7.196,48203,6,27/04/201709:53:36,102499,2,1,257,916.0,257,0,128.5,181.7264427649,916,916,916.0,0.0,11444.0140879423,29.26857823,51249.5,39550.6035921072,79216.0,23283,102499.0,102499.0,0.0,102499.0,102499.0,0.0,0.0,0.0,0.0,0.0,1
39851,179.1.4.210,443,6,28/04/201710:21:36,342,4,1,0,63.0,0,0,0.0,0.0,63,63,63.0,0.0,184210.526315789,14619.8830409357,85.5,116.7804207334,248.0,0,342.0,114.0,125.2038338071,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50156,10.200.7.6,3128,6,28/04/201710:16:15,9186120,194,275,4588,781644.0,1231,0,23.6494845361,131.0214190643,13140,0,2842.3418181818,2372.7765618913,85589.1279452043,51.0552877602,19628.4615384615,304808.326991017,5649194.0,1,9186120.0,47596.4766839378,473964.592264462,5649194.0,1.0,3536297.0,12906.1934306569,206899.163212888,3425124.0,1.0,0
443,10.200.7.218,45194,6,27/04/201710:37:11,110557859,21,20,970,556.0,71,0,46.1904761905,24.4920784084,232,0,27.8,71.2383693185,13.8027274931,0.3708465447,2763946.475,8329750.36506254,28888844.0,0,110557463.0,5527873.15,11240226.9229759,28889189.0,0.0,110557691.0,5818825.84210526,11471158.2911181,28888958.0,0.0,1
59730,179.1.4.237,443,6,26/04/201711:17:59,43497,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,45.9801825413247,43497.0,0.0,43497.0,43497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51960,10.200.7.8,3128,6,27/04/201704:59:10,63610148,13,20,368,440.0,46,6,28.3076923077,19.1066507417,46,6,22.0,20.104987598,12.7023757278,0.5187851473,1987817.125,10256177.5710756,57978535.0,0,63610148.0,5300845.66666667,16652023.0855493,57978535.0,0.0,63608198.0,3347799.89473684,13331179.4214604,58173640.0,0.0,1
3128,192.168.130.9,49965,6,27/04/201705:15:34,117383907,48,34,4547,3613.0,923,0,94.7291666667,150.0264855459,1849,0,106.2647058824,338.8373444432,69.5154915912,0.698562538,1449184.03703704,3657871.17745987,15732964.0,0,117382863.0,2497507.72340426,4538692.44725264,15733484.0,0.0,117383679.0,3557081.18181818,5154252.21278221,15733435.0,0.0,1
2105,10.200.7.7,3128,6,28/04/201709:57:23,1,1,2,55,61.0,55,55,55.0,0.0,55,6,30.5,34.6482322781,116000000.0,3000000.0,0.5,0.7071067812,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1
61911,10.200.7.4,3128,6,15/05/201705:19:27,30984444,11,61,1670,26895.0,1090,0,151.8181818182,323.3687734404,4288,0,440.9016393443,922.9378221187,921.9142354144,2.3237467163,436400.61971831,2024347.26230827,10008654.0,0,30790867.0,3079086.7,4811794.9115866,10141533.0,254.0,30984275.0,516404.583333333,2195518.54701688,10008655.0,0.0,0
42888,96.7.9.110,443,6,27/04/201707:59:46,50165,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,39.8684341672,50165.0,0.0,50165.0,50165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
37138,162.247.242.20,443,6,09/05/201709:06:36,1091705,7,5,521,2920.0,318,0,74.4285714286,131.3746007198,2869,0,584.0,1277.5447154601,3151.9503895283,10.9919804343,99245.9090909091,208770.41321962,688062.0,3,1091705.0,181950.833333333,266309.663116768,688062.0,377.0,366707.0,91676.75,109239.899726474,234365.0,5567.0,0
3128,192.168.42.30,60179,6,15/05/201705:26:07,40063046,15,2,1860,12.0,186,69,124.0,49.7062801436,6,6,6.0,0.0,46.7263522599,0.4243311904,2503940.375,10001246.4076955,40008589.0,0,40016027.0,2858287.64285714,10693431.8729123,40011506.0,0.0,40055719.0,40055719.0,0.0,40055719.0,40055719.0,1
80,10.200.7.218,51567,6,09/05/201710:28:16,1837,1,2,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1633.0974414807,918.5,1297.5409434773,1836.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0
3128,192.168.180.14,2448,6,11/05/201709:30:45,5908,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,2031.144,338.524,5908.0,0.0,5908.0,5908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48322,172.217.29.66,443,6,27/04/201709:56:21,473094,6,6,364,577.0,318,0,60.6666666667,127.4027733869,405,0,96.1666666667,154.3818858113,1989.0338917847,25.3649380461,43008.5454545454,70655.757945639,201057.0,0,272037.0,54407.4,83315.1671564068,189155.0,0.0,327106.0,65421.2,93071.4710139471,201572.0,0.0,1
52218,179.1.4.223,443,6,27/04/201711:30:48,300742,12,9,1263,342.0,517,0,105.25,186.7156929666,160,0,38.0,51.3127664427,5336.8003138903,69.8272938266,15037.1,18574.506759478,46814.0,0,253928.0,23084.3636363636,22278.3028225793,51339.0,121.0,253994.0,31749.25,28946.1670137121,74957.0,0.0,0
51710,10.200.7.7,3128,6,11/05/201711:15:37,7238,6,6,450,3635.0,219,0,75.0,111.5741905639,3617,0,605.8333333333,1475.1673012464,564382.426084554,1657.9165515336,658.0,1160.5114389785,3893.0,0,2250.0,450.0,666.6584582828,1497.0,0.0,6802.0,1360.4,1894.2451794844,3893.0,0.0,0
44857,166.62.97.253,80,6,11/05/201710:40:28,27461825,1211,2147,230,3217288.0,230,0,0.1899256813,6.6093045541,10136,0,1498.5039590126,493.9429329624,117163.298506199,122.2788361662,8180.4661900506,99929.9393542867,4864268.0,0,22597557.0,18675.6669421487,89544.1162722412,2261320.0,0.0,27461435.0,12796.5680335508,124987.44976792,4864420.0,0.0,0
4955,10.200.7.8,3128,6,27/04/201710:41:03,729,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,16460.9053497942,2743.4842249657,729.0,0.0,729.0,729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
58979,10.200.7.9,3128,6,28/04/201709:41:08,231,2,1,52,6.0,46,6,26.0,28.2842712475,6,6,6.0,0.0,251082.251082251,12987.012987013,115.5,120.9152595829,201.0,30,201.0,201.0,0.0,201.0,201.0,0.0,0.0,0.0,0.0,0.0,0
51430,10.200.7.8,3128,6,27/04/201708:26:38,36372158,3,0,18,0.0,6,6,6.0,0.0,0,0,0.0,0.0,0.4948840264,0.0824806711,18186079.0,25718999.5681885,36372158.0,0,36372158.0,18186079.0,25718999.5681885,36372158.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3747,10.200.7.7,3128,6,15/05/201704:38:23,68660556,22,3,6574,68.0,803,0,298.8181818182,343.4968130945,31,6,22.6666666667,14.4337567297,96.7367639726,0.3641100722,2860856.5,13216180.6790133,64893488.0,0,3766152.0,179340.571428571,311345.34351385,1127355.0,0.0,916.0,458.0,646.2955980045,915.0,1.0,0
58282,10.200.7.8,3128,6,11/05/201703:47:08,3137,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,3825.310806503,637.5518010838,3137.0,0.0,3137.0,3137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3128,172.19.1.30,52204,6,27/04/201707:56:44,22037603,2048,0,3787620,0.0,4344,0,1849.423828125,807.6614804387,0,0,0.0,0.0,171870.779231298,92.9320670674,10765.8050806058,79437.7375839354,2498247.0,0,22037603.0,10765.8050806058,79437.7375839354,2498247.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53081,10.200.7.9,3128,6,26/04/201711:15:40,56953,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,210.700050919179,35.1166751531965,56953.0,0.0,56953.0,56953,56953.0,56953.0,0.0,56953.0,56953.0,0.0,0.0,0.0,0.0,0.0,0
53654,10.200.7.6,3128,6,27/04/201704:55:17,100430881,41,265,9694,10199.0,850,6,236.4390243902,299.5812952089,129,6,38.4867924528,41.6380600484,198.0765258845,3.0468716091,329281.577049181,2366945.77114897,29931698.0,0,100393835.0,2509845.875,6170745.81973939,29932379.0,1.0,100430737.0,380419.458333333,2540952.18464332,29931869.0,0.0,1
53819,10.200.7.7,3128,6,11/05/201711:15:16,2662,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,4507.8888054095,751.3148009016,2662.0,0.0,2662.0,2662,2662.0,2662.0,0.0,2662.0,2662.0,0.0,0.0,0.0,0.0,0.0,0
45021,23.9.61.213,443,6,11/05/201703:32:40,262774,9,11,855,952.0,443,0,95.0,158.0727680532,336,0,86.5454545455,135.1298365546,6876.6316302222,76.1110307717,13830.2105263158,35032.3069681226,134971.0,0,191185.0,23898.125,48089.1164712156,135499.0,0.0,262485.0,26248.5,45806.3054666058,134971.0,0.0,0
3128,172.18.1.102,53083,6,27/04/201708:25:42,1,2,0,69,0.0,63,6,34.5,40.3050865276,0,0,0.0,0.0,69000000.0,2000000.0,1.0,0.0,1.0,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
55412,10.200.7.5,3128,6,15/05/201709:50:45,429012,7,7,969,315.0,517,0,138.4285714286,194.6962224791,160,0,45.0,61.4518781921,2992.9232748734,32.6331198195,33000.9230769231,61153.4011475262,219359.0,47,429012.0,71502.0,88090.5991329381,219359.0,411.0,155223.0,25870.5,28333.5412876682,64971.0,995.0,0
3128,192.168.220.153,49638,6,27/04/201704:20:44,90272299,20,6,7968,1684.0,884,6,398.4,445.237535657,830,6,280.6666666667,425.5117703033,106.9209503571,0.2880174792,3610891.96,9844474.42105375,29732480.0,0,90072284.0,4740646.52631579,11206365.7532289,29932356.0,0.0,90004692.0,18000938.4,16186998.4627919,30002152.0,267566.0,1
443,10.200.7.195,37844,6,09/05/201709:07:19,111772664,16,16,815,248.0,71,0,50.9375,21.1138777427,202,0,15.5,51.0398537093,9.5103754528,0.286295404,3605569.80645161,8083329.46407818,25894982.0,1,111772570.0,7451504.66666667,10455175.612201,25895019.0,337.0,111772616.0,7451507.73333333,10455199.7890746,25895035.0,32.0,1
49814,10.200.7.9,3128,6,15/05/201704:43:28,103,1,1,6,0.0,6,6,6.0,0.0,0,0,0.0,0.0,58252.427184466,19417.4757281553,103.0,0.0,103.0,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
58859,10.200.7.7,3128,6,11/05/201710:05:55,239,1,2,6,12.0,6,6,6.0,0.0,6,6,6.0,0.0,75313.8075313807,12552.3012552301,119.5,168.9985207036,239.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40349,172.217.29.42,443,6,28/04/201710:13:37,8035208,21,22,2557,2577.0,744,0,121.7619047619,219.5490616609,619,0,117.1363636364,195.8484096619,638.9380337136,5.3514482761,191314.476190476,567903.984908143,2605905.0,0,8035208.0,401760.4,842722.679649492,2740726.0,1.0,6266956.0,298426.476190476,756599.979793789,2734893.0,0.0,0
3128,192.168.220.105,49285,6,27/04/201709:12:03,94,5,0,30,0.0,6,6,6.0,0.0,0,0,0.0,0.0,319148.936170213,53191.4893617021,23.5,29.5465734054,67.0,1,94.0,23.5,29.5465734054,67.0,1.0,0.0,0.0,0.0,0.0,0.0,0
59113,10.200.7.4,3128,6,11/05/201710:04:08,440,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,27272.7272727273,4545.4545454546,440.0,0.0,440.0,440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
49270,10.200.7.8,3128,6,27/04/201704:11:14,66,3,0,18,0.0,6,6,6.0,0.0,0,0,0.0,0.0,272727.272727273,45454.5454545454,33.0,45.2548339959,65.0,1,66.0,33.0,45.2548339959,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0
3128,192.168.90.109,58749,6,27/04/201710:41:28,716,1,2,6,12.0,6,6,6.0,0.0,6,6,6.0,0.0,25139.6648044693,4189.9441340782,358.0,506.2884553296,716.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3128,192.168.112.15,57081,6,27/04/201710:37:03,7884,5,1,2225,0.0,1448,0,445.0,653.8937222516,0,0,0.0,0.0,282217.148655505,761.0350076104,1576.8,1994.3193575754,4864.0,1,7884.0,1971.0,2878.3304188366,6103.0,1.0,0.0,0.0,0.0,0.0,0.0,0
35621,91.228.166.149,80,6,27/04/201707:54:20,399263,9,6,402,318.0,201,0,44.6666666667,88.6326689207,159,0,53.0,82.1072469396,1803.3226219309,37.5692212902,28518.7857142857,104776.578125647,392526.0,0,399263.0,49907.875,138831.797536688,393473.0,0.0,393550.0,78710.0,175429.028759496,392526.0,0.0,0
55111,23.101.158.111,443,6,09/05/201709:05:17,118930945,20,24,965,18176.0,445,0,48.25,106.1820061077,2359,0,757.3333333333,824.6851661018,160.942133269,0.3699625863,2765835.93023256,12492866.7509969,59026071.0,0,118930945.0,6259523.42105263,18468486.5703615,59026071.0,63.0,118930532.0,5170892.69565217,16891121.1503097,59056705.0,2.0,0
35499,190.90.221.43,443,6,15/05/201710:03:36,85296,8,7,332,3907.0,206,0,41.5,79.7621464104,1448,0,558.1428571429,662.0580106938,49697.5239167136,175.8581879572,6092.5714285714,18324.8438705251,69328.0,0,85296.0,12185.1428571429,25492.6215039344,69449.0,94.0,82525.0,13754.1666666667,27369.1919604264,69328.0,0.0,0
49197,10.200.7.5,3128,6,27/04/201707:50:14,8857182,65,329,1450,674276.0,242,0,22.3076923077,50.8505540398,7300,0,2049.4711246201,1478.2712938492,76291.3080029291,44.4836743786,22537.3587786259,190843.340818835,3176991.0,0,8857182.0,138393.46875,459287.700560714,3176991.0,893.0,6777553.0,20663.2713414634,198108.901691801,3387984.0,0.0,0
48395,179.1.4.223,443,6,26/04/201703:09:57,4270682,6,4,717,234.0,517,0,119.5,210.5267203943,152,0,58.5,73.3462109905,222.681061245,2.3415463853,474520.222222222,1389644.87070904,4180132.0,112,4270682.0,854136.4,1859381.90542753,4180132.0,2519.0,46982.0,15660.6666666667,10013.521874612,24832.0,4977.0,0
3128,172.19.1.182,51999,6,09/05/201711:30:50,65,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,184615.384615385,30769.2307692308,65.0,0.0,65.0,65,65.0,65.0,0.0,65.0,65.0,0.0,0.0,0.0,0.0,0.0,0
3128,192.168.220.180,60230,6,11/05/201710:13:39,80020753,6,3,558,18.0,117,69,93.0,26.2906827602,6,6,6.0,0.0,7.1981327144,0.1124708237,10002594.125,18520364.4880263,40020298.0,41,80019846.0,16003969.2,21914169.8705333,40020817.0,41.0,80019778.0,40009889.0,16407.7057506526,40021491.0,39998287.0,1
443,10.200.7.218,51714,6,11/05/201703:45:04,119997380,39,35,4498,2316.0,547,0,115.3333333333,152.8010976354,341,0,66.1714285714,119.3074342426,56.7845731298,0.6166801308,1643799.7260274,5713353.62861718,26597159.0,0,119997380.0,3157825.78947368,7662874.38082224,26635744.0,0.0,119997377.0,3529334.61764706,8026407.28044102,26597417.0,0.0,1
38864,69.172.216.111,80,6,27/04/201707:47:37,301,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,6644.5182724253,301.0,0.0,301.0,301,301.0,301.0,0.0,301.0,301.0,0.0,0.0,0.0,0.0,0.0,0
49923,10.200.7.7,3128,6,28/04/201709:47:27,221881,7,6,548,2010.0,265,0,78.2857142857,127.5783606073,999,0,335.0,514.3391876962,11528.7023224161,58.5899648911,18490.0833333333,61565.3049141661,213910.0,0,221881.0,36980.1666666667,89676.0171292563,220028.0,0.0,215416.0,43083.2,95497.3029812884,213910.0,0.0,0
35664,54.152.129.183,80,6,11/05/201709:25:06,263768,6,4,670,185.0,669,0,111.6666666667,273.0367496632,185,0,46.25,92.5,3241.4849413121,37.9121045767,29307.5555555556,68670.2096456519,205790.0,3,263768.0,52753.6,89365.1609622005,206771.0,3.0,207457.0,69152.3333333333,118334.218492934,205790.0,60.0,0
51406,10.200.7.5,3128,6,09/05/201709:11:27,1943110,9,38,573,25250.0,211,0,63.6666666667,91.1948463456,4735,0,664.4736842105,1408.7403753832,13289.5204080057,24.1880284698,42241.5217391304,218881.836214148,1476443.0,0,1943110.0,242888.75,507618.16949209,1476443.0,69.0,269776.0,7291.2432432432,22436.397869441,104128.0,0.0,0
54540,10.200.7.8,3128,6,26/04/201703:09:47,6373065,16,0,1628,0.0,495,6,101.75,161.3383608032,0,0,0.0,0.0,255.4500856338,2.5105659522,424871.0,1448922.94606383,5643841.0,0,6373065.0,424871.0,1448922.94606383,5643841.0,0.0,0.0,0.0,0.0,0.0,0.0,0
443,10.200.7.195,46809,6,09/05/201709:08:54,117017135,200,206,24400,20129.0,667,0,122.0,148.5964823704,879,0,97.713592233,175.1513088306,380.5340132452,3.4695773401,288931.197530864,1164011.69777284,13048211.0,0,117017111.0,588025.683417086,1612153.94185205,13049663.0,1.0,116977941.0,570624.102439025,1592397.16450995,13048235.0,1.0,1
50546,179.1.4.244,443,6,27/04/201709:21:58,135136,5,5,179,270.0,133,0,35.8,57.8722731539,178,0,54.0,73.034238546,3322.5787354961,73.999526403,15015.1111111111,19062.1271205789,44682.0,8,90454.0,22613.5,26054.0755673017,53043.0,70.0,127415.0,31853.75,35681.8270120333,75330.0,8.0,1
58536,10.200.1.44,80,6,28/04/201710:19:03,620,5,4,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,14516.1290322581,77.5,110.5751199089,271.0,1,620.0,155.0,301.3702042339,607.0,1.0,105.0,35.0,38.9743505398,78.0,2.0,0
52780,10.200.7.5,3128,6,27/04/201709:09:12,93247320,540,3213,35904,6112719.0,1658,0,66.4888888889,267.0823284901,11680,0,1902.4957983193,1484.1797094978,65938.8709509292,40.2478055133,24852.697228145,1038958.94059435,45012091.0,0,93246918.0,172999.847866419,2739797.14391068,45048814.0,0.0,93247187.0,29030.8801369863,1122878.10792559,45012231.0,0.0,0
51394,10.200.7.5,3128,6,27/04/201710:37:26,676917,5,3,914,1355.0,896,0,182.8,398.6993855024,1349,0,451.6666666667,777.1192529679,3351.9619096581,11.8182879142,96702.4285714286,185353.335993589,504721.0,37,676917.0,169229.25,237519.996931311,504721.0,288.0,121920.0,60960.0,83052.5198774848,119687.0,2233.0,0
57145,10.200.7.7,3128,6,26/04/201703:05:22,603575,29,59,912,92719.0,381,0,31.4482758621,96.8321766943,4096,0,1571.5084745763,960.1311399811,155127.36611026,145.7979538583,6937.6436781609,32813.0073060148,255257.0,0,603575.0,21556.25,62164.2355655863,255257.0,0.0,341144.0,5881.7931034483,23319.4078998277,150691.0,0.0,0
55059,10.200.7.6,3128,6,26/04/201711:18:29,105022321,3,19,18,195.0,6,6,6.0,0.0,63,0,10.2631578947368,23.5013997343495,2.02814028457817,0.209479278219342,5001062.9047619,13695358.2355274,45012062.0,0,90014697.0,45007348.5,6845.50074866697,45012189.0,45002508.0,105022217.0,5834567.61111111,14680389.9317518,45012197.0,0.0,0
49607,10.200.7.8,3128,6,27/04/201705:00:19,897,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,13377.9264214047,2229.6544035675,897.0,0.0,897.0,897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
45475,172.217.30.2,80,6,28/04/201709:40:54,59815690,5,3,563,116.0,563,0,112.6,251.7812542665,116,0,38.6666666667,66.972631226,11.3515366955,0.1337441731,8545098.57142857,22490986.6406686,59549370.0,78,59815690.0,14953922.5,29730562.2003994,59549370.0,171.0,266123.0,133061.5,187002.166459376,265292.0,831.0,0
3128,192.168.180.14,51833,6,27/04/201710:43:29,1,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
49029,40.87.65.131,443,6,26/04/201703:06:44,1165668,9,5,357,3905.0,207,0,39.6666666667,79.9906244506,1436,0,781.0,706.7135204593,3656.2726265112,12.0102808004,89666.7692307692,222342.564578158,817138.0,1,1165668.0,145708.5,276567.926653523,817138.0,1.0,217031.0,54257.75,62680.395421934,115045.0,1.0,0
33620,107.21.249.145,443,6,27/04/201708:29:19,976044,6,2,586,137.0,517,0,97.6666666667,206.2839467013,137,0,68.5,96.8736290226,740.7452942695,8.1963518038,139434.857142857,279528.039726148,763770.0,1,976044.0,195208.8,321863.496643686,763770.0,2192.0,107176.0,107176.0,0.0,107176.0,107176.0,0
51976,104.41.208.54,443,6,11/05/201710:03:47,17478450,18,23,2931,12376.0,1333,0,162.8333333333,337.8522562583,2455,0,538.0869565217,721.7223032469,875.7641552884,2.3457457612,436961.25,2545460.80853433,16120223.0,0,17478450.0,1028144.11764706,3892201.83205167,16120223.0,0.0,1322294.0,60104.2727272727,136369.903247846,503885.0,0.0,0
2097,10.200.7.9,3128,6,15/05/201704:42:01,948096,70,422,1593,706571.0,673,0,22.7571428571,86.5391652499,5840,0,1674.3388625592,934.0110861909,746932.800054003,518.9347914135,1930.9490835031,19650.2317602642,397871.0,0,948096.0,13740.5217391304,52677.853429403,397871.0,164.0,549564.0,1305.377672209,8774.3189051847,98387.0,0.0,0
51011,10.200.7.4,3128,6,27/04/201704:57:39,3763,5,3,239,321.0,221,0,47.8,96.8565950258,315,0,107.0,180.1582637572,148817.432899282,2125.9633271326,537.5714285714,393.3932964786,1065.0,13,3763.0,940.75,402.4511357503,1481.0,523.0,1608.0,804.0,1118.6429278371,1595.0,13.0,0
